Sample#	Scan#	Interval	ENERGY-RBK	IC1[V]	IC2[V]	IC3[V]	TRANS	TransRef	KETEK-If	KETEK-FLUOR	KETEK-ROI_0[c/s]	KETEK-ROI_1[c/s]	KETEK-ROI_2[c/s]	KETEK-ROI_3[c/s]	KETEK-ROI_4[c/s]	KETEK-ROI_5[c/s]	KETEK-ROI_6[c/s]	KETEK-ROI_7[c/s]	KETEK-e-time[sec]	KETEK-DEADTIME[%]	KETEK-INT_TIME[sec]	KETEK-OCR	KETEK-ICR
1	1	1	15.249972332295178	1e-16	1e-16	0.00513377133756876	0.0	-31.56944675153446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9235958400000001	0.4434833779104713	0.92771008	0.0	0.0
1	1	1	15.250905438046981	1e-16	1e-16	0.005233183968812227	0.0	-31.588626091210152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0066355200000001	0.11798878027032773	1.00782464	0.0	0.0
1	1	1	15.252008347877418	1e-16	1e-16	0.005184789188206196	0.0	-31.57933539176522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00660256	0.11850007858727207	1.0077968	0.0	0.0
1	1	1	15.252998275737731	1e-16	1e-16	0.005181212909519672	0.0	-31.578645390201512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0066329600000001	0.11811593650695038	1.00782336	0.0	0.0
1	1	1	15.253988333206545	1e-16	1e-16	0.005176921375095844	0.0	-31.57781675937834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00615456	0.11826721847448358	1.0073459200000001	0.0	0.9938830869086357
1	1	1	15.255035106345389	1e-16	1e-16	0.00505939032882452	0.0	-31.55485219658806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00632704	0.11666076428206827	1.0075024000000001	0.0	0.0
1	1	1	15.256025430517218	1e-16	1e-16	0.005033642984926701	0.0	-31.549750182367188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0061942400000001	0.10458599418168538	1.00724768	0.0	0.0
1	1	1	15.25698758389355	1e-16	1e-16	0.0051895566284656525	0.0	-31.58025447440991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00652	0.10521842748471512	1.00758016	0.0	0.0
1	1	1	15.258006467944625	1e-16	1e-16	0.005093004554510117	0.0	-31.56147415109329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00635392	0.10568000653075729	1.00741856	0.0	0.0
1	1	1	15.259025489252073	1e-16	1e-16	0.005278241354972124	0.0	-31.597199174448573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0061984	0.10487118888854643	1.00725472	0.0	0.0
