Sample#	Scan#	Interval	ENERGY-RBK	IC1[V]	IC2[V]	IC3[V]	TRANS	TransRef	KETEK-If	KETEK-FLUOR	KETEK-ROI_0[c/s]	KETEK-ROI_1[c/s]	KETEK-ROI_2[c/s]	KETEK-ROI_3[c/s]	KETEK-ROI_4[c/s]	KETEK-ROI_5[c/s]	KETEK-ROI_6[c/s]	KETEK-ROI_7[c/s]	KETEK-e-time[sec]	KETEK-DEADTIME[%]	KETEK-INT_TIME[sec]	KETEK-OCR	KETEK-ICR
1	1	1	15.249972332295178	1e-16	1e-16	0.005115891341120005	0.0	-31.565957853383146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42614528	0.46861897166911015	0.42815168000000003	0.0	0.0
1	1	1	15.250905438046981	1e-16	1e-16	0.005251540802419186	0.0	-31.592127728642566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50266144	0.16714894114641252	0.50350304	0.0	0.0
1	1	1	15.252008347877418	1e-16	1e-16	0.005108739249408245	0.0	-31.564558860467965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50317856	0.11326272887583361	0.50374912	0.0	0.0
1	1	1	15.252998275737731	1e-16	1e-16	0.005023868754506111	0.0	-31.547806514042268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5031203200000001	0.11454499019727875	0.50369728	0.0	0.0
1	1	1	15.254016622467496	1e-16	1e-16	0.005147359799593687	0.0	-31.57209013186996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50298656	0.11324243858886528	0.5035568	0.0	0.0
1	1	1	15.255006813274388	1e-16	1e-16	0.005151650868356228	0.0	-31.572923429193207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50298528	0.09749816158129161	0.5034761600000001	0.0	0.0
1	1	1	15.255997133741271	1e-16	1e-16	0.005202668718993664	0.0	-31.58277791805119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50299552	0.10028987459952346	0.50350048	0.0	0.0
1	1	1	15.257015884375159	1e-16	1e-16	0.005175967700779438	0.0	-31.57763252591228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5030374400000001	0.09882132532424891	0.50353504	0.0	0.0
1	1	1	15.258006467944625	1e-16	1e-16	0.005096103996038437	0.0	-31.562082534370106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50280864	0.11461591273170305	0.5033856	0.0	0.0
1	1	1	15.25899718125101	1e-16	1e-16	0.005075362976640463	0.0	-31.558004253783565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.502848	0.1137815521329353	0.5034208	0.0	0.0
