 #(1)Sample#   (2)Scan#   (3)Interval   (4)ENERGY-RBK   (5)IC1[V]   (6)IC2[V]   (7)IC3[V]   (8)TRANS   (9)TransRef   (10)KETEK-If   (11)KETEK-FLUOR   (12)KETEK-ROI_0[c/s]   (13)KETEK-ROI_1[c/s]   (14)KETEK-ROI_2[c/s]   (15)KETEK-ROI_3[c/s]   (16)KETEK-ROI_4[c/s]   (17)KETEK-ROI_5[c/s]   (18)KETEK-ROI_6[c/s]   (19)KETEK-ROI_7[c/s]   (20)KETEK-e-time[sec]   (21)KETEK-DEADTIME[%]   (22)KETEK-INT_TIME[sec]   (23)KETEK-OCR   (24)KETEK-ICR
  1   1   1 1.525093e+01 1.000000e-16 1.000000e-16 5.121136e-03 0.000000e+00 -3.156698e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.029389e-01 1.651544e-01 5.037709e-01 0.000000e+00 0.000000e+00
  1   1   1 1.525201e+01 1.000000e-16 1.000000e-16 5.065350e-03 0.000000e+00 -3.155603e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.031501e-01 1.125711e-01 5.037171e-01 0.000000e+00 0.000000e+00
  1   1   1 1.525300e+01 1.000000e-16 1.000000e-16 5.049378e-03 0.000000e+00 -3.155287e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.032534e-01 1.112791e-01 5.038141e-01 0.000000e+00 0.000000e+00
  1   1   1 1.525402e+01 1.000000e-16 1.000000e-16 5.150936e-03 0.000000e+00 -3.157278e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.029517e-01 9.718717e-02 5.034410e-01 0.000000e+00 0.000000e+00
  1   1   1 1.525501e+01 1.000000e-16 1.000000e-16 4.966176e-03 0.000000e+00 -3.153626e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.029082e-01 9.484578e-02 5.033856e-01 0.000000e+00 0.000000e+00
  1   1   1 1.525600e+01 1.000000e-16 1.000000e-16 5.037219e-03 0.000000e+00 -3.155046e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.031462e-01 1.131431e-01 5.037162e-01 0.000000e+00 0.000000e+00
  1   1   1 1.525699e+01 1.000000e-16 1.000000e-16 5.124711e-03 0.000000e+00 -3.156768e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.031091e-01 9.633152e-02 5.035942e-01 0.000000e+00 0.000000e+00
  1   1   1 1.525801e+01 1.000000e-16 1.000000e-16 5.025538e-03 0.000000e+00 -3.154814e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.032198e-01 1.143955e-01 5.037962e-01 0.000000e+00 0.000000e+00
  1   1   1 1.525903e+01 1.000000e-16 1.000000e-16 5.009803e-03 0.000000e+00 -3.154500e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.031190e-01 1.120704e-01 5.036835e-01 0.000000e+00 0.000000e+00
################### End of experiment, EOF ###################
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
