Sample#	Scan#	Interval	ENERGY-RBK	IC1[V]	IC2[V]	IC3[V]	TRANS	TransRef	KETEK-If	KETEK-FLUOR	KETEK-ROI_0[c/s]	KETEK-ROI_1[c/s]	KETEK-ROI_2[c/s]	KETEK-ROI_3[c/s]	KETEK-ROI_4[c/s]	KETEK-ROI_5[c/s]	KETEK-ROI_6[c/s]	KETEK-ROI_7[c/s]	KETEK-e-time[sec]	KETEK-DEADTIME[%]	KETEK-INT_TIME[sec]	KETEK-OCR	KETEK-ICR
1	1	1	15.249887510209811	1e-16	1e-16	0.005042702425271273	0.0	-31.551548342794767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.475632	0.45527971775068826	0.47780736	0.0	4.204931543714468
1	1	1	15.250961993612083	1e-16	1e-16	0.004994784481823444	0.0	-31.542000473310168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50274176	0.16553629629535285	0.50357536	0.0	0.0
1	1	1	15.252008347877418	1e-16	1e-16	0.0050777471624314785	0.0	-31.558473900187906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.502968	0.11178658993069965	0.50353088	0.0	0.0
1	1	1	15.252998275737731	1e-16	1e-16	0.005032212473452091	0.0	-31.54946595188322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50303296	0.11272424117651444	0.50360064	0.0	0.0
1	1	1	15.254016622467496	1e-16	1e-16	0.005036265589296818	0.0	-31.55027106185881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50324032	0.11128204281309849	0.50380096	0.0	0.0
1	1	1	15.255006813274388	1e-16	1e-16	0.005090382415801287	0.0	-31.560959167468603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50302336	0.09120474798570836	0.50348256	0.0	0.0
1	1	1	15.255997133741271	1e-16	1e-16	0.004951156675815582	0.0	-31.533227430088107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50301568	0.09704782671974695	0.50350432	0.0	0.0
1	1	1	15.25698758389355	1e-16	1e-16	0.004963553510606289	0.0	-31.535728126733375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50285344	0.11644691971838038	0.5034396800000001	0.0	0.0
1	1	1	15.258034772238537	1e-16	1e-16	0.005147359799593687	0.0	-31.57209013186996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50311488	0.11295974871855165	0.50368384	0.0	0.0
1	1	1	15.259025489252073	1e-16	1e-16	0.005175252445042133	0.0	-31.577494328534893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50313856	0.09670675994230518	0.5036256	0.0	0.0
